Var1,Colony,density_5km,density_15km,density_30km,type,season,Date___fert,Name,newChip,Sex,AGE,pupSex,pup,FA_mom,FA_pup,Weight_mom,pup_weight,preg_list,non_preg_list,min_reproductive_state,Reproductive_State,comments,BellyWidth,preg_parasites,parasites,nonpreg_parasites,temprature_IMS,,,date,BMI,preg_ratio,Reproductive_State_numeric,,min_morphology_numeric,min_morphology,morphology,group,real_year,winter_group,mom&preg
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161316,F,old,,0,99,NaN,143.8,NaN,1,,pregnant,pregnant,,50,NaN,NaN,NaN,26.4,,,,1.460638298,0.740740741,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161303,F,Adult,,0,92,NaN,145.5,NaN,1,,pregnant,pregnant,,49,NaN,NaN,NaN,26.4,,,,1.520408163,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161320,F,Adult,,0,91,NaN,154.9,NaN,1,,pregnant,heavy pregnant,,64,NaN,NaN,NaN,26.4,,,,1.775280899,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161334,F,Adult,,0,95,NaN,159.8,NaN,1,,pregnant,pregnant,,61,NaN,NaN,NaN,26.4,,,,1.77173913,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4163308,F,Adult,,0,98,NaN,156.3,NaN,1,,pregnant,pregnant,,53,NaN,NaN,NaN,26.4,,,,1.757894737,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161317,F,Adult,,0,94,NaN,136.1,NaN,1,,pregnant,pregnant,,40,NaN,NaN,NaN,26.4,,,,1.842105263,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161280,F,Adult,,0,99,NaN,148.4,NaN,1,,pregnant,pregnant,,55,NaN,NaN,NaN,26.4,,,,1.431578947,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161323,F,Adult,,0,91,NaN,130.19,NaN,1,,pregnant,pregnant,,45,NaN,NaN,NaN,26.4,,,,1.642857143,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161307,F,Adult,,0,97,NaN,175.6,NaN,1,,pregnant,pregnant,,60,NaN,NaN,NaN,26.4,,,,1.989690722,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161436,F,Adult,,0,96,NaN,150,NaN,1,,pregnant,pregnant,,53,NaN,NaN,NaN,26.4,,,,1.586956522,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161336,F,Adult,,0,93,NaN,152.9,NaN,1,,pregnant,pregnant,,48,NaN,NaN,NaN,26.4,,,,1.835164835,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161298,F,Adult,,0,93,NaN,153.1,NaN,1,,pregnant,pregnant,,49,NaN,NaN,NaN,26.4,,,,1.541666667,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,439096,F,Adult,,0,95,NaN,136,NaN,1,,pregnant,pregnant,recapture nessim 2019,49,NaN,NaN,NaN,26.4,,,,1.422222222,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161302,F,Adult,,0,95,NaN,146.1,NaN,1,,pregnant,pregnant,,47,NaN,NaN,NaN,26.4,,,,1.430107527,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161318,F,Adult,,0,97,NaN,141.5,NaN,1,,pregnant,pregnant,,43,NaN,NaN,NaN,26.4,,,,1.43956044,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4320390,F,old,,0,91,NaN,135.4,NaN,1,,pregnant,pregnant,,59,NaN,NaN,NaN,26.4,,,,1.520408163,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161333,F,Adult,,0,96,NaN,148.9,NaN,1,,pregnant,pregnant,,49,NaN,NaN,NaN,26.4,,,,1.602150538,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,20-Jul-21,,4161322,F,Adult,,0,90,NaN,161,NaN,1,,pregnant,pregnant,,64,NaN,NaN,NaN,26.4,,,,1.427083333,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4161390,F,Adult,,0,91,NaN,148.3,NaN,1,,pregnant,pregnant,,55,NaN,NaN,NaN,26.8,,,,1.855670103,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4163100,F,Adult,,0,89,NaN,159.7,NaN,1,,pregnant,pregnant,,55,6,6,NaN,26.8,,,,1.752688172,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4163213,F,Adult,,0,97,NaN,149.7,NaN,1,,pregnant,pregnant,,53,0,0,NaN,26.8,,,,1.553191489,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4161367,F,Adult,,0,99,NaN,152.5,NaN,1,,pregnant,pregnant,,47,1,1,NaN,26.8,,,,1.752688172,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4161423,F,Adult,,0,97,NaN,155.4,NaN,1,,pregnant,pregnant,,48,3,3,NaN,26.8,,,,1.75,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4161338,F,Adult,,0,100,NaN,172,NaN,1,,pregnant,pregnant,,52,2,2,NaN,26.8,,,,1.619565217,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4161420,F,Adult,,0,95,NaN,163,NaN,1,,pregnant,pregnant,,58,3,3,NaN,26.8,,,,1.670103093,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4162841,F,Adult,,0,98,NaN,181.4,NaN,1,,pregnant,pregnant,,61,0,0,NaN,26.8,,,,1.302083333,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4163405,F,Adult,,0,98,NaN,153.8,NaN,1,,pregnant,pregnant,,49,0,0,NaN,26.8,,,,1.690721649,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4161411,F,Adult,,0,98,NaN,149.3,NaN,1,,pregnant,pregnant,,49,2,2,NaN,26.8,,,,1.183908046,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4162848,F,Adult,,0,100,NaN,182,NaN,1,,pregnant,pregnant,,50,0,0,NaN,26.8,,,,1.636363636,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4162842,F,Adult,,0,92,NaN,144.6,NaN,1,,pregnant,pregnant,,52,0,0,NaN,26.8,,,,1.537634409,0.689655172,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4161313,F,Adult,,0,91,NaN,149.3,NaN,1,,pregnant,pregnant,,53,0,0,NaN,26.8,,,80,1.234693878,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4162837,F,Adult,,0,96,NaN,154.9,NaN,1,,pregnant,pregnant,,50,0,0,NaN,26.8,,,80,1.239583333,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4163094,F,Adult,,0,91,NaN,159.1,NaN,1,,pregnant,pregnant,,57,1,1,NaN,27,,,80,1.319148936,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4163107,F,Adult,,0,96,NaN,155.2,NaN,1,,pregnant,pregnant,,55,0,0,NaN,27,,,80,1.453608247,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4163019,F,Adult,,0,93,NaN,150,NaN,1,,pregnant,pregnant,,54,1,1,NaN,27,,,80,1.680412371,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4162865,F,Adult,,0,96,NaN,144.7,NaN,1,,pregnant,pregnant,,57,2,2,NaN,27,,,80,1.20212766,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4162846,F,Adult,,0,95,NaN,161,NaN,1,,pregnant,pregnant,,61,0,0,NaN,27,,,80,1.315789474,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4162954,F,Adult,,0,93,NaN,156.6,NaN,1,,pregnant,pregnant,,56,2,2,NaN,27,,,80,1.27173913,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4162977,F,Adult,,0,96,NaN,163.5,NaN,1,,pregnant,pregnant,,59,0,0,NaN,27,,,80,1.350515464,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4162979,F,Adult,,0,94,NaN,170.8,NaN,1,,pregnant,pregnant,,60,1,1,NaN,27,,,80,1.336842105,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Aug-21,,4162863,F,Adult,,0,94,NaN,150,NaN,1,,pregnant,pregnant,,57,0,0,NaN,26.8,,,80,1.22,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,14-Sep-21,,4161976,F,Adult,,0,96,NaN,182,NaN,1,,pregnant,pregnant,pregnant with twins,72,6,6,0,25.5,,,80,1.354166667,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,21-Oct-21,,4162058,F,Adult,,0,92,NaN,133,NaN,1,,pregnant,reproductive non lactating early pregnancy,went to yomi,NaN,1,1,NaN,22.8,,,80,1.319148936,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,21-Oct-21,,4162191,F,Adult,,0,93,NaN,128,NaN,1,,pregnant,reproductive early pregnancy,,NaN,0,0,NaN,22.8,,,80,1.5,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,21-Oct-21,,4163139,F,Adult,,0,97,NaN,133,NaN,1,,pregnant,lactaitintg pregnant,,NaN,0,0,NaN,22.8,,,80,1.326315789,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326585,F,Adult,,0,95,NaN,140,NaN,1,,pregnant,pregnant,,32,1,1,NaN,14.9,,,80,1.175824176,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326377,F,Adult,,0,98,NaN,144,NaN,1,,pregnant,pregnant,,33,5,5,NaN,14.9,,,80,1.347368421,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326620,F,Adult,,0,94,NaN,124,NaN,1,,pregnant,pregnant,,33,0,0,NaN,14.9,,,80,1.3125,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326404,F,Adult,,0,93,NaN,136,NaN,1,,pregnant,pregnant,,32,5,5,NaN,14.9,,,80,1.336842105,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326598,F,Adult,,0,93,NaN,147,NaN,1,,pregnant,pregnant,,33,6,6,NaN,14.9,,,80,1.117021277,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326610,F,Adult,,0,89,NaN,132,NaN,1,,pregnant,pregnant,,30,1,1,NaN,14.9,,,80,1.305263158,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326400,F,Adult,,0,96,NaN,124,NaN,1,,pregnant,pregnant,,31,3,3,NaN,14.9,,,80,1.350515464,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326593,F,Adult,,0,96,NaN,136,NaN,1,,pregnant,pregnant,,29,4,4,NaN,14.9,,,80,1.326086957,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326390,F,Adult,,0,93,NaN,127,NaN,1,,pregnant,pregnant,,34,2,2,NaN,14.9,,,80,1.301075269,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326392,F,Adult,,0,96,NaN,134,NaN,1,,pregnant,pregnant,,34,2,2,NaN,14.9,,,80,1.333333333,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326382,F,Adult,,0,94,NaN,143,NaN,1,,pregnant,pregnant,,34,2,2,NaN,14.9,,,80,1.376344086,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326424,F,Adult,,0,94,NaN,139,NaN,1,,pregnant,pregnant,,33,2,2,NaN,14.9,,,80,1.354166667,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326584,F,Adult,,0,97,NaN,138,NaN,1,,pregnant,pregnant,vaginal bleeding,28,0,0,NaN,14.9,,,80,1.352941176,0.035714286,1,,0,man made,kurkar cave,1,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326590,F,Adult,,0,91,NaN,145,NaN,1,,pregnant,pregnant,,33,0,0,NaN,14.9,,,,1.375661376,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326394,F,Adult,,0,92,NaN,140,NaN,1,,pregnant,pregnant,,33,2,2,NaN,14.9,,,,1.354166667,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326410,F,Adult,,0,93,NaN,140,NaN,1,,pregnant,pregnant,,30,3,3,NaN,14.9,,,,1.434554974,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326415,F,Adult,,0,93,NaN,130,NaN,1,,pregnant,pregnant,,36,4,4,NaN,14.9,,,,1.173469388,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326380,F,Adult,,0,95,NaN,137,NaN,1,,pregnant,pregnant,,33,4,4,NaN,14.9,,,,1.391752577,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326378,F,Adult,,0,98,NaN,151,NaN,1,,pregnant,pregnant,,32,1,1,NaN,14.9,,,,1.3125,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326398,F,Adult,,0,95,NaN,143,NaN,1,,pregnant,pregnant,,32,5,5,NaN,14.9,,,,1.559139785,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326391,F,Adult,,0,100,NaN,135,NaN,1,,pregnant,pregnant,,31,3,3,NaN,14.9,,,,1.276595745,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326413,F,Adult,,0,94,NaN,130,NaN,1,,pregnant,pregnant,,36,1,1,NaN,14.9,,,,1.402173913,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326594,F,Adult,,0,97,NaN,133,NaN,1,,pregnant,pregnant,,33,0,0,NaN,14.9,,,,1.175824176,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326482,F,Adult,,0,99,NaN,130,NaN,1,,pregnant,pregnant,,46,0,0,NaN,13.5,,,,1.32967033,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326518,F,Adult,,0,97,NaN,141,NaN,1,,pregnant,pregnant,,56,1,1,NaN,13.5,,,,1.423913043,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326397,F,Adult,,0,95,NaN,142,NaN,1,,pregnant,pregnant,,58,0,0,NaN,13.5,,,,1.371134021,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326506,F,Adult,,0,96,NaN,143,NaN,1,,pregnant,pregnant,,56,1,1,NaN,13.5,,,,1.290322581,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326515,F,Adult,,0,95,NaN,140,NaN,1,,pregnant,pregnant,,53,5,5,NaN,13.5,,,,1.391304348,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326487,F,Adult,,0,96,NaN,145,NaN,1,,pregnant,pregnant,,62,0,0,NaN,13.5,,,,1.221052632,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,348421,F,Adult,,0,95,NaN,153,NaN,1,,pregnant,pregnant,vaginal white discharge,59,3,3,NaN,13.5,,,,1.447916667,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326389,F,Adult,,0,93,NaN,149,NaN,1,,pregnant,pregnant,,50,2,2,NaN,13.5,,,,1.315217391,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326495,F,Adult,,0,91,NaN,131,NaN,1,,pregnant,pregnant,,54,4,4,NaN,13.5,,,,1.315217391,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326417,F,Adult,,0,94,NaN,155,NaN,1,,pregnant,pregnant,,48,1,1,NaN,13.5,,,,1.389473684,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,348405,F,Adult,,0,92,NaN,135.7,NaN,1,,pregnant,pregnant,feet condition,46,3,3,NaN,13.5,,,,1.294736842,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326507,F,Adult,,0,96,NaN,134,NaN,1,,pregnant,pregnant,,54,3,3,NaN,13.5,,,,1.378947368,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,348416,F,Adult,,0,92,NaN,141.1,NaN,1,,pregnant,pregnant,,98,0,0,NaN,13.5,,,,1.389473684,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,348419,F,Adult,,0,92,NaN,146.3,NaN,1,,pregnant,pregnant,,53,0,0,NaN,13.5,,,,1.326530612,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,348407,F,Adult,,0,95,NaN,146.2,NaN,1,,pregnant,pregnant,,46,0,0,NaN,13.5,,,,1.315789474,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326500,F,Adult,,0,97,NaN,137,NaN,1,,pregnant,pregnant,,49,2,2,NaN,13.5,,,,1.212765957,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326492,F,Adult,,0,97,NaN,167.2,NaN,1,,pregnant,pregnant,,95,0,0,NaN,13.5,,,,1.127659574,0,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326477,F,Adult,,0,87,NaN,130.3,NaN,1,,pregnant,pregnant,feet condition,59,1,1,NaN,13.5,,,,1.359550562,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,348395,F,Adult,,0,94,NaN,147.9,NaN,1,,pregnant,pregnant,,96,0,0,NaN,13.5,,,,1.279569892,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Jan-22,,326489,F,Adult,,0,93,NaN,157.5,NaN,1,,pregnant,pregnant,,54,2,2,NaN,13.5,,,,1.146067416,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538438,F,Adult,,0,89,NaN,158,NaN,1,,pregnant,pregnant,,58,1,1,NaN,15.2,,,,1.456521739,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538443,F,Adult,,0,92,NaN,163,NaN,1,,pregnant,pregnant,,63,3,3,NaN,15.2,,,,1.316326531,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538456,F,Adult,,0,95,NaN,167,NaN,1,,pregnant,pregnant,,63,3,3,NaN,15.2,,,,1.294736842,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348388,F,Adult,,0,95,NaN,175,NaN,1,,pregnant,pregnant,,62,2,2,NaN,15.2,,,,1.515789474,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,4163053,F,Adult,,0,98,NaN,161,NaN,1,,pregnant,pregnant,,57,1,1,NaN,15.2,,,,1.366666667,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348400,F,Adult,,0,97,NaN,193,NaN,1,,pregnant,pregnant,,65,1,1,NaN,15.2,,,,1.422680412,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348380,F,Adult,,0,92,NaN,146,NaN,1,,pregnant,pregnant,,60,1,1,NaN,15.2,,,,1.13877551,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538434,F,Adult,,0,91,NaN,167,NaN,1,,pregnant,pregnant,,56,1,1,NaN,15.2,,,,1.352272727,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348393,F,Adult,,0,98,NaN,149,NaN,1,,pregnant,pregnant,,60,1,1,NaN,15.2,,,,1.505494505,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,4162950,F,Adult,,0,93,NaN,149,NaN,1,,pregnant,pregnant,,52,0,0,NaN,15.2,,,,1.340425532,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348375,F,Adult,,0,97,NaN,180,NaN,1,,pregnant,pregnant,,57,0,0,NaN,15.2,,,,1.237234043,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348381,F,Adult,,0,93,NaN,163,NaN,1,,pregnant,pregnant,,59,2,2,NaN,15.2,,,,1.576086957,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,326475,F,Adult,,0,94,NaN,146,NaN,1,,pregnant,pregnant,,58,0,0,NaN,15.2,,,,1.425263158,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,326524,F,Adult,,0,93,NaN,163,NaN,1,,pregnant,pregnant,,64,1,1,NaN,15.2,,,,1.194444444,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,326522,F,Adult,,0,92,NaN,161,NaN,1,,pregnant,pregnant,,54,1,1,NaN,15.2,,,,1.342105263,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538465,F,Adult,,0,92,NaN,149,NaN,1,,pregnant,pregnant,,53,0,0,NaN,15.2,,,,1.6,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538450,F,Adult,,0,97,NaN,162,NaN,1,,pregnant,pregnant,,62,2,2,NaN,15.2,,,,1.288659794,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538474,F,Adult,,0,97,NaN,164,NaN,1,,pregnant,pregnant,,54,2,2,NaN,15.2,,,,1.397849462,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538473,F,Adult,,0,99,NaN,162,NaN,1,,pregnant,pregnant,,58,1,1,NaN,15.2,,,,1.396842105,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538446,F,Adult,,0,93,NaN,143,NaN,1,,pregnant,pregnant,,50,0,0,NaN,15.2,,,,1.346596859,0.466666667,1,,0,man made,kurkar cave,0,0,0,1
