Var1,Colony,density_5km,density_15km,density_30km,type,season,Date___fert,Name,newChip,Sex,AGE,pupSex,pup,FA_mom,FA_pup,Weight_mom,BMI,aFM,pup_weight,preg_list,non_preg_list,min_reproductive_state,Reproductive_State,comments,BellyWidth,preg_parasites,parasites,nonpreg_parasites,temprature_IMS,,,date,preg_ratio,Reproductive_State_numeric,,min_morphology_numeric,min_morphology,morphology,group,mom&preg,winter_group
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538191,F,Adult,,0,93,NaN,136,1.462365591,,NaN,1,,pregnant,pregnant,,44,0,0,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,4320553,F,Adult,,0,93,NaN,143,1.537634409,,NaN,1,,pregnant,pregnant,,46,3,3,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538652,F,Adult,,0,91,NaN,139,1.527472527,,NaN,1,,pregnant,pregnant,,54,1,1,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538192,F,Adult,,0,95,NaN,131,1.378947368,,NaN,1,,pregnant,pregnant,,36,0,0,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538203,F,Adult,,0,99,NaN,143.5,1.449494949,,NaN,1,,pregnant,pregnant,,51,1,1,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538216,F,Adult,,0,96,NaN,132.3,1.378125,,NaN,1,,pregnant,pregnant,,49,1,1,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538195,F,Adult,,0,95,NaN,130,1.368421053,,NaN,1,,pregnant,pregnant,,37,3,3,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538185,F,Adult,,0,96,NaN,131.8,1.372916667,,NaN,1,,pregnant,pregnant,,40,0,0,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538584,F,Adult,,0,89,NaN,102,1.146067416,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,0,0,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538727,F,Adult,M,yes,98,73,129,1.316326531,,48,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,21.1,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538761,F,Adult,,0,95,NaN,123,1.294736842,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,1,1,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538587,F,Adult,F,yes,97,59,138,1.422680412,,36,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,21.1,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538750,F,Adult,,0,98,NaN,111.6,1.13877551,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,1,1,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,348617,F,Adult,M,yes,91,70,137,1.505494505,,43,NaN,1,non pregnant,lactating,pup can fly,NaN,NaN,4,4,21.1,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538766,F,Adult,,0,94,NaN,116.3,1.237234043,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,0,0,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,4062281,F,Adult,,0,92,NaN,145,1.576086957,,NaN,NaN,1,non pregnant,non pregnant,,NaN,NaN,0,0,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538576,F,Adult,,0,90,NaN,107.5,1.194444444,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,2,2,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538616,F,Adult,,0,95,NaN,127.5,1.342105263,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,1,1,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538590,F,Adult,F,yes,93,69,130,1.397849462,,43,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,21.1,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538732,F,Adult,,0,95,NaN,132.7,1.396842105,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,0,0,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,348576,F,Adult,,0,94.5,NaN,124,1.312169312,,NaN,NaN,1,non pregnant,post lactating reproductive,flat nipple,NaN,NaN,0,0,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538735,F,Adult,,0,84,NaN,122,1.452380952,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,0,0,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538762,F,old,,0,93,NaN,127,1.365591398,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,0,0,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538742,F,Adult,,0,93,NaN,135,1.451612903,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,1,1,21.1,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538747,F,Adult,,0,89,NaN,121,1.359550562,,NaN,1,,pregnant,pregnant,,41,0,0,NaN,21.1,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538748,F,Adult,,0,93,NaN,119,1.279569892,,NaN,1,,pregnant,pregnant,,43,0,0,NaN,21.1,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538601,F,Adult,,0,92,NaN,134,1.456521739,,NaN,1,,pregnant,pregnant,,36,1,1,NaN,21.1,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,348621,F,Adult,,0,95,NaN,144,1.515789474,,NaN,1,,pregnant,pregnant,,39,1,1,NaN,21.1,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,348624,F,Adult,,0,90,NaN,123,1.366666667,,NaN,1,,pregnant,early pregnancy,,35,2,2,NaN,21.1,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538771,F,Adult,,0,88,NaN,119,1.352272727,,NaN,1,,pregnant,pregnant,,36,1,1,NaN,21.1,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538618,F,Adult,,0,94,NaN,126,1.340425532,,NaN,1,,pregnant,pregnant,,37,3,3,NaN,21.1,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538591,F,Adult,,0,95,NaN,135.4,1.425263158,,NaN,1,,pregnant,pregnant,,42,0,0,NaN,21.1,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,348584,F,Adult,,0,92,NaN,147.2,1.6,,NaN,1,,pregnant,pregnant,,57,3,3,NaN,21.1,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,348602,F,Adult,,0,97,NaN,125,1.288659794,,NaN,1,,pregnant,early pregnancy,,33,3,3,NaN,21.1,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538745,F,Adult,F,yes,95.5,NaN,128.6,1.346596859,,NaN,1,,pregnant,pregnant,pup flew away,36,1,1,NaN,21.1,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538580,F,Adult,,0,91,NaN,120,1.318681319,,NaN,1,,pregnant,early pregnancy,,37,3,3,NaN,21.1,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,538763,F,Adult,,0,90,NaN,115.5,1.283333333,,NaN,1,,pregnant,reproductie pregnant,,42,1,1,NaN,21.1,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,12-May-22,,4161317,F,Adult,,0,95,NaN,130.8,1.376842105,,NaN,1,,pregnant,pregnant,,41,0,0,NaN,21.1,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538613,F,Adult,,0,94.5,NaN,130,1.375661376,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,2,2,17.4,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348611,F,Adult,,0,96,NaN,130,1.354166667,,NaN,NaN,1,non pregnant,post lactating,flat nipple,NaN,NaN,0,0,17.4,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348580,F,Adult,,0,95.5,NaN,137,1.434554974,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,0,0,17.4,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538577,F,Adult,,0,98,NaN,115,1.173469388,,NaN,NaN,1,non pregnant,post lactating,flat nipple,NaN,NaN,0,0,17.4,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348619,F,Adult,,0,97,NaN,135,1.391752577,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,1,1,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348618,F,adult,F,yes,96,51,126,1.3125,,26,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538300,F,adult,F,yes,93,57,145,1.559139785,,33,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538301,F,Adult,M,yes,94,62,120,1.276595745,,39,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,4163046,F,Adult,,0,92,NaN,129,1.402173913,,NaN,NaN,1,non pregnant,reproductive non pregnant post lactating,,NaN,NaN,0,0,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348615,F,Adult,,0,91,NaN,107,1.175824176,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,1,1,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348620,F,Adult,,0,91,NaN,121,1.32967033,,NaN,NaN,1,non pregnant,post lactating,flat nipple,NaN,NaN,2,2,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538284,F,Adult,M,yes,92,63,131,1.423913043,,41,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538594,F,Adult,,0,97,NaN,133,1.371134021,,NaN,NaN,1,non pregnant,post lactating,,NaN,NaN,1,1,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538303,F,adult,M,yes,93,54,120,1.290322581,,33,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348592,F,Adult,,0,92,NaN,128,1.391304348,,NaN,NaN,1,non pregnant,reproductive non pregnant post lactating,,NaN,NaN,1,1,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348622,F,Adult,,0,95,NaN,116,1.221052632,,NaN,NaN,1,non pregnant,post lactating,,NaN,NaN,1,1,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538583,F,Adult,,0,96,NaN,139,1.447916667,,NaN,NaN,1,non pregnant,post lactating,flat nipple,NaN,NaN,1,1,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,53586,F,Adult,M,yes,92,50,121,1.315217391,,28,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348578,F,Adult,,0,92,NaN,121,1.315217391,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,0,0,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538611,F,Adult,,0,95,NaN,132,1.389473684,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,2,2,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538575,F,adult,M,yes,95,61,123,1.294736842,,34,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538320,F,Adult,M,yes,95,62,131,1.378947368,,39,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348601,F,adult,F,yes,95,61,132,1.389473684,,36,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348613,F,Adult,F,yes,98,55,130,1.326530612,,26,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348607,F,Adult,M,yes,95,65,125,1.315789474,,37,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,17.4,,,,0.791666667,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,538612,F,Adult,,0,94,NaN,114,1.212765957,,NaN,NaN,1,non pregnant,reproductive not pregnant,,NaN,NaN,3,3,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,13-Apr-22,,348579,F,Adult,,0,94,NaN,106,1.127659574,,NaN,NaN,1,non pregnant,post lactating,eye cataract,NaN,NaN,0,0,17.4,,,,0.791666667,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538305,F,Adult,M,yes,98,41,121,1.234693878,,20,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,15.6,,,,0.034482759,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,4162197,F,Adult,F,yes,96,37,119,1.239583333,,17,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538312,F,Adult,F,yes,94,42,124,1.319148936,,17,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538278,F,Adult,,0,97,NaN,141,1.453608247,,NaN,NaN,1,non pregnant,reproductive not pregnant,flat bitten nipple,NaN,NaN,3,3,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538313,F,Adult,M,yes,94,36,113,1.20212766,,17,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538283,F,Adult,,0,95,NaN,125,1.315789474,,NaN,NaN,1,non pregnant,reproductive non pregnant,,NaN,NaN,1,1,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,3439042,F,Adult,,0,92,NaN,117,1.27173913,,NaN,NaN,1,non pregnant,reproductive non pregnant,flat nipple,NaN,NaN,0,0,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538290,F,old,,0,97,NaN,131,1.350515464,,NaN,NaN,1,non pregnant,reproductive non pregnant,,NaN,NaN,2,2,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538297,F,Adult,M,yes,95,44,127,1.336842105,,22,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538279,F,Adult,M,yes,100,42,122,1.22,,18,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538282,F,Adult,M,yes,96,37,130,1.354166667,,18,NaN,1,non pregnant,lactating,mom has abccess on neck,NaN,NaN,3,3,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538316,F,Adult,,0,94,NaN,124,1.319148936,,NaN,NaN,1,non pregnant,reproductive non pregnant,flat bitten nipple,NaN,NaN,0,0,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538324,F,Adult,F,yes,90,38,135,1.5,,19,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538323,F,Adult,,0,95,NaN,126,1.326315789,,NaN,NaN,1,non pregnant,reproductive non pregnant,bite mark nipple,NaN,NaN,0,0,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538306,F,Adult,,0,91,NaN,107,1.175824176,,NaN,NaN,1,non pregnant,reproductive non pregnant,bite mark nipple,NaN,NaN,0,0,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538280,F,Adult,,0,95,NaN,128,1.347368421,,NaN,NaN,1,non pregnant,reproductive non pregnant,,NaN,NaN,1,1,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538291,F,Adult,F,yes,96,39,126,1.3125,,17,NaN,1,non pregnant,lactating,,NaN,NaN,6,6,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,348420,F,Adult,,0,95,NaN,127,1.336842105,,NaN,NaN,1,non pregnant,reproductive non  pregnant  lactating,bite mark nipple,NaN,NaN,6,6,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538307,F,Adult,F,yes,94,38,105,1.117021277,,18,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538293,F,Adult,F,yes,95,39,124,1.305263158,,18,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538285,F,Adult,,0,97,NaN,131,1.350515464,,NaN,NaN,1,non pregnant,reproductive non  pregnant,,NaN,NaN,2,2,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538311,F,Adult,F,yes,92,39,122,1.326086957,,19,NaN,1,non pregnant,lactating,,NaN,NaN,4,4,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538319,F,Adult,M,yes,93,42,121,1.301075269,,18,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,15.6,,,,0.033333333,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538298,F,Adult,,0,99,NaN,132,1.333333333,,NaN,NaN,1,non pregnant,reproductive non  pregnant,,NaN,NaN,3,3,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538296,F,Adult,,0,93,NaN,128,1.376344086,,NaN,NaN,1,non pregnant,reproductive non  pregnant,,NaN,NaN,0,0,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,4163156,F,Adult,,0,96,NaN,130,1.354166667,,NaN,NaN,1,non pregnant,reproductive non  pregnant,,NaN,NaN,3,3,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538287,F,Adult,,0,102,NaN,138,1.352941176,,NaN,NaN,1,non pregnant,reproductive non  pregnant lactating,,NaN,NaN,1,1,15.6,,,,0.033333333,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Mar-22,,538299,F,Adult,,0,97,NaN,163,1.680412371,,NaN,1,,pregnant,pregnant,,52,1,1,NaN,15.6,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348383,F,Adult,M,yes,98,31,149,1.520408163,,16,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,15.2,,,,0.034482759,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348379,F,Adult,M,yes,95,39,136,1.431578947,,21,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,15.2,,,,0.034482759,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538444,F,old,,0,96,NaN,148,1.541666667,,NaN,NaN,1,non pregnant,reproductive,cataract,NaN,NaN,1,1,15.2,,,,0.034482759,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538459,F,Adult,,0,90,NaN,128,1.422222222,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,1,1,15.2,,,,0.034482759,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538436,F,Adult,,0,93,NaN,133,1.430107527,,NaN,NaN,1,non pregnant,reproductive non pregant,,NaN,NaN,0,0,15.2,,,,0.034482759,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538449,F,Adult,,0,91,NaN,131,1.43956044,,NaN,NaN,1,non pregnant,reproductive non pregant,,NaN,NaN,2,2,15.2,,,,0.034482759,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348376,F,Adult,M,yes,96,37,137,1.427083333,,19,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,15.2,,,,0.034482759,,,1,natural,limestone cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538472,F,Adult,,0,96,NaN,125,1.302083333,,NaN,NaN,1,non pregnant,non pregnant reproductive,,NaN,NaN,0,0,15.2,,,,0.034482759,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538447,F,Adult,,0,87,NaN,103,1.183908046,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,0,0,15.2,,,,0.034482759,,,1,natural,limestone cave,0,0,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538438,F,Adult,,0,89,NaN,158,1.775280899,,NaN,1,,pregnant,pregnant,,58,1,1,NaN,15.2,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538443,F,Adult,,0,92,NaN,163,1.77173913,,NaN,1,,pregnant,pregnant,,63,3,3,NaN,15.2,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,538456,F,Adult,,0,95,NaN,167,1.757894737,,NaN,1,,pregnant,pregnant,,63,3,3,NaN,15.2,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348388,F,Adult,,0,95,NaN,175,1.842105263,,NaN,1,,pregnant,pregnant,,62,2,2,NaN,15.2,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,4163053,F,Adult,,0,98,NaN,161,1.642857143,,NaN,1,,pregnant,pregnant,,57,1,1,NaN,15.2,,,,0.466666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,27-Feb-22,,348400,F,Adult,,0,97,NaN,193,1.989690722,,NaN,1,,pregnant,pregnant,,65,1,1,NaN,15.2,,,,0.466666667,,,0,man made,kurkar cave,0,1,
